Time,PR,SR,QR,PS,SS,QS,PT,ST,QT
06/03/2025 8:15:00,4654.20,4748.41,944.92,734.92,836.04,397.09,4050.80,4157.52,1010.71
06/03/2025 8:30:00,2393.80,2436.36,484.83,2933.62,2962.58,417.92,5680.70,5814.37,1157.04
06/03/2025 8:45:00,2505.00,2554.93,508.43,3043.61,3073.69,433.6,4125.70,4242.63,1031.40
06/03/2025 9:00:00,2622.30,2678.26,532.97,2901.70,2930.34,413.37,4181.60,4297.70,1044.79
06/03/2025 9:15:00,2372.60,2415.15,480.61,2987.95,3017.69,425.7,4082.30,4222.93,1026.61
06/03/2025 9:30:00,2525.10,2579.62,513.34,2621.13,2674.18,532.16,4094.40,4206.97,1022.73
06/03/2025 9:45:00,2493.30,2548.69,507.18,2520.90,2573.01,512.02,4135.80,4251.06,1033.45
06/03/2025 10:00:00,2366.20,2408.47,479.28,2538.78,2590.37,515.48,4080.70,4211.78,1023.90
06/03/2025 10:15:00,2359.20,2404.59,478.51,2488.10,2539.32,505.32,5641.00,5782.33,1150.67
06/03/2025 10:30:00,2460.50,2520.01,501.48,2502.65,2553.95,508.23,4162.10,4258.42,847.41
06/03/2025 10:45:00,2414.40,2463.85,490.30,2459.65,2508.72,499.23,3998.90,4125.77,1003.00
06/03/2025 11:00:00,2446.40,2497.87,497.07,2841.29,2899.27,576.95,4099.00,4204.43,1022.12
06/03/2025 11:15:00,2426.50,2491.32,605.65,2835.63,2892.83,575.66,4090.20,4194.75,834.74
06/03/2025 11:30:00,2521.00,2579.97,513.41,2802.33,2858.85,568.9,2079.40,2176.94,609.54
06/03/2025 11:45:00,2435.00,2479.76,493.47,2932.36,2991.98,595.4,2161.70,2226.98,541.39
06/03/2025 12:00:00,2594.10,2641.80,525.71,2925.27,2955.69,416.95,2185.30,2236.22,445.00
06/03/2025 12:15:00,2618.50,2665.19,530.37,2958.23,2988.77,421.62,2174.50,2229.05,443.57
06/03/2025 12:30:00,2491.40,2529.02,356.76,2938.12,2968.46,418.75,7.10,31.92,31.14
06/03/2025 12:45:00,2449.50,2500.42,497.58,2828.05,2855.73,402.85,6.90,31.87,31.09
06/03/2025 13:00:00,2289.20,2343.88,466.43,2668.26,2723.6,541.99,7.00,32.18,31.39
06/03/2025 13:15:00,2265.20,2310.21,459.73,2711.58,2766.7,550.57,7.00,32.25,31.46
06/03/2025 13:30:00,2358.90,2418.56,481.29,2697.24,2752.96,547.83,6.90,32.26,31.54
06/03/2025 13:45:00,2365.60,2430.13,590.78,2695.27,2749.39,547.12,6.80,32.13,31.42
06/03/2025 14:00:00,2271.30,2319.71,461.62,2690.45,2746.03,546.45,7.00,32.96,32.22
06/03/2025 14:15:00,403.50,422.43,118.28,2732.76,2787.85,554.78,7.20,32.88,32.07
06/03/2025 14:30:00,397.20,415.86,116.44,2279.89,2349.72,571.23,7.60,33.35,32.46
06/03/2025 14:45:00,305.30,351.89,173.50,2281.37,2351.47,571.65,7.90,33.61,32.63
06/03/2025 15:00:00,306.40,354.43,180.86,254.68,338.42,223.84,8.10,33.35,32.37
06/03/2025 15:15:00,398.30,415.73,116.41,318.86,430.67,289.67,56.00,94.78,76.52
06/03/2025 15:30:00,305.60,352.90,174.00,317.12,428.77,288.4,56.10,95.23,76.89
06/03/2025 15:45:00,356.00,376.67,117.61,316.65,426.75,287.03,55.80,93.86,75.78
06/03/2025 16:00:00,353.60,374.51,127.77,318.97,431.5,290.23,55.70,94.42,76.24
06/03/2025 16:15:00,352.00,372.40,116.28,315.97,427.44,287.5,55.80,93.58,74.86
06/03/2025 16:30:00,353.00,374.79,127.87,323.22,436.09,293.31,55.70,95.09,76.78
06/03/2025 16:45:00,336.10,353.58,110.41,340.12,464.99,317.8,55.70,96.08,78.27
06/03/2025 17:00:00,334.60,350.33,98.09,338.65,458.56,308.43,55.70,94.22,76.07
06/03/2025 17:15:00,334.80,351.26,109.68,302.58,432.96,309.2,55.60,95.16,77.52
06/03/2025 17:30:00,335.10,351.58,109.78,329.68,452.08,308.97,55.50,95.15,77.51
06/03/2025 17:45:00,333.80,349.81,109.23,329.54,451.43,308.53,55.60,94.91,76.63
06/03/2025 18:00:00,334.50,350.82,109.54,327.71,448.22,306.34,55.50,94.17,76.04
06/03/2025 18:15:00,241.80,287.04,155.75,329.82,450.66,308,55.60,94.61,76.39
06/03/2025 18:30:00,337.70,353.66,110.43,332.78,454.7,310.76,55.50,95.65,77.92
06/03/2025 18:45:00,337.40,354.35,110.65,297.49,430.68,311.73,55.50,95.54,77.83
06/03/2025 19:00:00,336.40,353.04,110.24,296.81,424.94,303.47,55.50,95.62,77.90
06/03/2025 19:15:00,333.60,350.50,109.44,304.79,436.57,311.77,55.60,95.08,77.45
06/03/2025 19:30:00,242.30,287.32,155.90,304.08,434.17,310.06,55.60,95.00,76.71
06/03/2025 19:45:00,340.00,356.04,111.17,310.72,444.58,317.49,55.40,95.00,77.39
06/03/2025 20:00:00,333.80,351.67,109.81,300.28,428.75,306.19,55.40,94.75,77.19
06/03/2025 20:15:00,241.00,287.46,155.97,304.16,435.66,311.12,55.60,95.04,76.73
06/03/2025 20:30:00,340.50,358.03,111.79,310.21,456.42,334.65,55.30,96.36,79.18
06/03/2025 20:45:00,333.20,350.75,109.52,303.25,440.41,318.77,55.50,96.60,79.37
06/03/2025 21:00:00,244.20,294.37,164.19,301.46,443.56,325.22,55.60,97.08,79.76
06/03/2025 21:15:00,338.50,356.20,111.22,303.43,447.37,328.02,55.40,97.56,80.16
06/03/2025 21:30:00,335.10,353.64,110.42,298.96,445.51,330.73,55.70,99.00,82.02
06/03/2025 21:45:00,242.60,293.53,163.72,298.30,451.75,339.38,56.00,99.32,82.29
06/03/2025 22:00:00,337.20,352.21,98.62,295.38,399.39,268.64,55.60,87.17,66.98
06/03/2025 22:15:00,331.30,349.79,109.22,317.70,413.27,263.69,55.80,89.80,70.46
06/03/2025 22:30:00,242.10,285.29,150.29,284.64,389.02,265.87,55.80,89.80,70.46
06/03/2025 22:45:00,339.40,357.18,111.53,279.37,382.7,261.56,55.60,90.19,70.77
06/03/2025 23:00:00,332.60,350.20,109.35,643.75,691.07,254.01,55.60,89.39,70.14
06/03/2025 23:15:00,240.90,283.61,149.40,276.53,379.72,259.52,55.80,90.08,70.68
06/03/2025 23:30:00,339.30,357.03,111.48,281.78,386.22,263.96,55.50,89.93,70.56
06/03/2025 23:45:00,333.80,351.50,109.76,284.32,384.67,258.73,55.60,89.36,70.11
07/03/2025 0:00:00,242.00,284.71,149.98,279.17,382.66,261.53,55.80,90.36,70.89
07/03/2025 0:15:00,338.20,355.92,111.14,282.52,386.32,264.03,55.70,90.40,70.92
07/03/2025 0:30:00,334.30,351.88,109.88,280.36,385.19,263.26,55.70,89.89,70.53
07/03/2025 0:45:00,240.20,282.36,148.74,284.56,389.58,266.26,55.90,90.59,71.08
07/03/2025 1:00:00,242.10,285.42,150.35,296.56,401.67,270.16,55.80,90.67,71.14
07/03/2025 1:15:00,333.50,351.05,109.62,291.22,393.54,264.7,55.60,89.66,70.35
07/03/2025 1:30:00,241.20,285.00,150.13,294.09,398.1,267.77,55.80,90.12,70.71
07/03/2025 1:45:00,239.70,281.49,148.29,291.34,394.39,265.27,55.70,89.09,69.18
07/03/2025 2:00:00,335.70,351.43,98.40,290.26,387.24,256.13,55.50,88.44,68.68
07/03/2025 2:15:00,241.00,282.18,148.65,304.50,411.25,276.61,55.60,88.09,68.41
07/03/2025 2:30:00,240.30,281.00,143.39,303.96,409.85,275.67,55.60,87.25,67.04
07/03/2025 2:45:00,334.50,350.74,109.52,299.16,405.18,272.53,55.60,87.75,68.14
07/03/2025 3:00:00,240.80,282.45,148.79,302.01,407.66,274.2,55.80,88.05,68.38
07/03/2025 3:15:00,238.60,279.27,147.11,298.50,403.16,271.16,55.80,88.05,68.38
07/03/2025 3:30:00,335.10,352.26,109.99,304.36,412.44,277.41,55.50,89.66,70.35
07/03/2025 3:45:00,224.80,261.29,133.33,664.30,721.15,282.63,7.60,31.55,30.63
07/03/2025 4:00:00,225.30,262.32,133.86,171.15,232.21,156.18,7.80,31.31,30.31
07/03/2025 4:15:00,319.50,333.98,93.52,149.55,200.09,132.35,7.60,31.33,30.42
07/03/2025 4:30:00,226.30,262.78,134.09,118.73,160.44,107.91,7.80,31.33,30.34
07/03/2025 4:45:00,224.70,259.92,132.63,480.01,494.4,120.19,7.70,31.56,30.64
07/03/2025 5:00:00,333.80,348.38,97.55,111.36,150.02,100.91,7.60,30.92,29.93
07/03/2025 5:15:00,240.60,280.49,143.13,718.09,814.87,387.04,7.20,31.35,30.51
07/03/2025 5:30:00,238.60,275.56,135.87,697.62,793.66,376.97,7.20,31.26,30.43
07/03/2025 5:45:00,332.80,346.74,97.09,694.60,797.5,393.21,7.00,30.93,30.10
07/03/2025 6:00:00,239.20,277.53,141.62,692.41,787.73,374.15,7.10,30.83,30.01
07/03/2025 6:15:00,239.20,275.34,135.75,683.30,785.62,387.35,7.10,30.60,29.78
07/03/2025 6:30:00,333.30,348.15,97.48,688.30,790.03,389.52,6.90,31.06,30.30
07/03/2025 6:45:00,4381.40,4465.39,888.60,686.04,788.32,388.68,6.80,30.77,30.01
07/03/2025 7:00:00,4395.30,4446.20,627.21,681.08,782.18,385.66,6.80,30.33,29.59
07/03/2025 7:15:00,4480.70,4571.41,909.70,684.94,786.4,387.73,7.00,31.11,30.35
07/03/2025 7:30:00,4465.50,4570.67,909.55,695.78,807.91,412.27,73.30,87.63,47.55
07/03/2025 7:45:00,4452.00,4561.12,907.65,690.47,803.33,409.93,74.20,88.66,48.11
07/03/2025 8:00:00,4540.70,4620.12,919.39,711.36,827.84,422.44,74.80,88.81,48.19
07/03/2025 8:15:00,4535.80,4606.60,916.70,707.16,822.05,419.49,1815.50,1920.98,599.82
07/03/2025 8:30:00,4499.20,4587.25,912.85,708.88,825.18,421.08,1770.70,1872.03,584.54
07/03/2025 8:45:00,4579.80,4666.77,928.67,705.06,820.29,418.59,74.40,88.33,47.92
07/03/2025 9:00:00,4457.30,4520.19,637.65,2791.69,2848.66,566.88,74.40,88.22,47.87
07/03/2025 9:15:00,4460.20,4517.96,637.34,2834.01,2863.08,403.89,74.20,88.18,47.84
07/03/2025 9:30:00,4583.40,4690.97,933.49,2773.87,2831.37,563.44,74.30,88.11,47.81
07/03/2025 9:45:00,4811.70,4895.71,974.23,3227.38,3259.31,459.78,74.40,88.57,48.06
07/03/2025 10:00:00,2354.50,2404.79,478.55,2477.31,2527.87,503.04,39.90,49.30,28.91
07/03/2025 10:15:00,2390.40,2463.37,598.86,2407.31,2455.76,488.69,40.00,49.09,28.79
07/03/2025 10:30:00,2407.30,2484.69,604.04,2457.09,2534.22,616.08,40.20,49.48,29.01
07/03/2025 10:45:00,2212.90,2265.02,450.73,2367.96,2417.19,481.01,39.90,49.36,28.94
07/03/2025 11:00:00,2326.10,2402.02,583.94,2401.99,2451.24,487.79,39.80,49.51,29.70
07/03/2025 11:15:00,2290.90,2367.69,575.60,2374.15,2422.15,482,39.80,49.32,28.92
07/03/2025 11:30:00,2187.70,2239.81,445.72,2327.83,2374.66,472.55,39.70,49.32,29.59
07/03/2025 11:45:00,2664.30,2716.00,540.48,2423.62,2473.75,492.27,4016.90,4110.44,817.97
07/03/2025 12:00:00,2680.20,2739.56,545.16,2417.69,2468.16,491.16,4081.10,4192.25,1019.16
07/03/2025 12:15:00,253.70,297.19,156.55,2438.91,2488.9,495.29,4016.20,4089.34,813.77
07/03/2025 12:30:00,727.60,733.75,103.51,2778.89,2835.16,564.19,4073.50,4152.63,826.36
07/03/2025 12:45:00,371.50,384.82,93.55,2448.75,2497.83,497.06,4098.90,4178.36,831.48
07/03/2025 13:00:00,282.90,323.74,159.62,2394.96,2444.96,486.54,4026.60,4111.62,818.20
07/03/2025 13:15:00,377.70,390.91,95.03,2363.29,2435.7,592.13,3986.90,4097.33,996.08
07/03/2025 13:30:00,371.20,384.88,107.77,2431.97,2480.92,493.7,3970.20,4069.15,809.75
07/03/2025 13:45:00,270.00,310.99,153.33,2431.79,2482.32,493.97,3963.70,4059.54,807.84
07/03/2025 14:00:00,739.40,748.12,105.54,2427.68,2502.99,608.49,3976.90,4101.63,997.13
07/03/2025 14:15:00,368.20,384.75,107.73,2822.04,2880.31,573.17,3980.40,4111.25,999.46
07/03/2025 14:30:00,268.00,309.66,152.68,2444.89,2519.82,612.58,3959.50,4068.13,988.98
07/03/2025 14:45:00,268.60,312.56,159.50,2429.44,2504.35,608.82,4043.10,4184.75,1017.33
07/03/2025 15:00:00,359.70,371.93,90.42,2386.20,2459.31,597.87,1945.30,2046.34,638.97
07/03/2025 15:15:00,224.00,264.15,139.15,2306.12,2378.13,578.13,7.90,32.89,31.93
07/03/2025 15:30:00,224.50,265.54,139.88,2315.20,2385.88,580.02,7.90,33.25,32.28
07/03/2025 15:45:00,335.00,351.59,109.78,691.33,752.36,294.87,56.60,97.25,79.22
07/03/2025 16:00:00,240.70,285.51,154.92,321.06,427.85,283,55.90,94.41,76.22
07/03/2025 16:15:00,240.80,284.40,149.82,317.19,428.41,288.15,55.70,94.18,76.04
07/03/2025 16:30:00,335.80,350.34,98.10,317.36,422.01,279.14,55.50,92.91,74.33
07/03/2025 16:45:00,332.00,347.93,108.64,703.36,765.44,299.99,55.40,93.79,75.72
07/03/2025 17:00:00,240.60,285.65,154.99,364.38,479.68,311.75,55.60,93.79,75.72
07/03/2025 17:15:00,335.40,351.59,109.78,354.58,471.85,312.1,55.40,94.14,76.01
07/03/2025 17:30:00,330.70,346.25,96.95,358.52,471.97,306.74,55.20,92.13,73.70
07/03/2025 17:45:00,239.80,282.84,149.00,363.27,477.53,310.35,55.50,92.93,74.35
07/03/2025 18:00:00,334.50,350.66,109.49,351.47,468.17,309.67,55.30,92.66,74.13
07/03/2025 18:15:00,331.30,348.61,108.86,339.22,458.86,308.63,55.40,93.83,75.76
07/03/2025 18:30:00,241.10,287.96,156.24,336.60,461.55,315.45,55.40,93.49,75.48
07/03/2025 18:45:00,337.50,354.50,110.69,347.06,468.77,315.3,55.30,94.11,75.99
07/03/2025 19:00:00,332.70,350.14,109.33,335.80,460.69,314.86,55.20,94.89,77.30
07/03/2025 19:15:00,244.10,292.13,158.50,704.11,773.29,320.61,55.30,95.23,77.57
07/03/2025 19:30:00,338.50,354.88,110.81,345.21,467.18,314.23,55.20,94.68,77.13
07/03/2025 19:45:00,332.60,350.45,109.43,339.16,463.91,317.06,55.10,96.01,78.88
07/03/2025 20:00:00,241.90,291.43,162.55,338.41,468.86,325.38,55.40,97.14,79.82
07/03/2025 20:15:00,341.90,361.13,112.76,336.51,473.5,333.44,55.30,97.99,81.18
07/03/2025 20:30:00,336.20,355.66,111.06,344.13,477.04,331.05,55.20,97.59,80.18
07/03/2025 20:45:00,241.80,295.08,168.89,370.83,515.74,357.91,55.40,99.26,82.23
07/03/2025 21:00:00,339.60,358.96,112.08,341.74,482.02,339.44,55.30,99.00,82.02
07/03/2025 21:15:00,334.00,354.20,120.84,343.38,484.55,341.22,55.20,99.47,83.07
07/03/2025 21:30:00,241.80,295.75,169.28,338.10,483.46,345.26,55.40,100.22,83.70
07/03/2025 21:45:00,241.90,297.32,174.36,343.82,492.1,351.43,55.40,100.90,84.27
07/03/2025 22:00:00,336.90,358.51,122.32,711.65,800.07,364.8,55.20,102.19,86.01
07/03/2025 22:15:00,242.90,299.66,175.73,211.34,289.04,197.54,55.60,101.53,84.79
07/03/2025 22:30:00,241.00,278.04,137.09,205.84,254.13,149.03,55.40,86.68,66.60
07/03/2025 22:45:00,335.30,350.35,98.10,206.57,255.25,149.69,55.20,87.06,67.61
07/03/2025 23:00:00,330.60,345.57,96.76,203.93,255.59,153.36,55.20,86.98,67.55
07/03/2025 23:15:00,239.80,278.57,142.15,205.75,258.33,155,55.40,88.09,68.41
07/03/2025 23:30:00,336.20,351.41,98.40,206.20,257.3,154.38,55.20,88.05,68.38
07/03/2025 23:45:00,330.20,344.81,96.55,208.12,261.06,156.64,55.20,87.36,67.84
08/03/2025 0:00:00,240.90,278.88,142.31,208.57,259.8,155.88,55.40,87.32,67.81
08/03/2025 0:15:00,337.50,351.74,98.49,212.42,265.75,159.45,55.20,87.36,67.84
08/03/2025 0:30:00,331.60,345.57,96.76,210.31,263.35,158.01,55.30,87.25,67.75
08/03/2025 0:45:00,240.60,280.23,143.00,206.74,257.74,154.65,55.60,89.36,70.11
08/03/2025 1:00:00,337.50,352.50,98.70,208.67,259.92,155.95,55.40,88.90,69.75
08/03/2025 1:15:00,332.10,348.08,108.69,570.09,592.7,165.96,55.40,90.74,71.90
08/03/2025 1:30:00,240.00,279.76,142.76,205.88,261.29,160.2,55.50,89.70,70.38
08/03/2025 1:45:00,340.90,356.29,99.76,206.56,258.89,155.33,55.30,88.78,69.66
08/03/2025 2:00:00,332.20,346.94,97.14,206.29,256.95,154.17,55.40,87.48,67.93
08/03/2025 2:15:00,240.80,279.47,142.61,206.02,256.84,154.11,55.50,87.36,67.13
08/03/2025 2:30:00,339.60,355.00,99.40,207.02,258.55,155.13,55.30,87.71,68.11
08/03/2025 2:45:00,332.00,351.00,109.60,183.42,248.09,166.87,55.30,89.45,70.19
08/03/2025 3:00:00,240.80,283.07,149.12,541.46,570.42,178.11,55.40,91.03,72.13
08/03/2025 3:15:00,324.10,339.33,95.01,176.59,216.27,123.79,7.50,31.44,30.52
08/03/2025 3:30:00,318.60,332.90,93.21,176.91,218.4,128.08,7.60,31.56,30.64
08/03/2025 3:45:00,225.00,262.09,133.74,190.82,231.78,132.66,7.70,31.85,30.92
08/03/2025 4:00:00,321.60,337.01,105.23,533.52,549.56,133.6,7.50,32.22,31.36
08/03/2025 4:15:00,320.60,335.46,93.93,161.33,199.64,117.07,7.60,32.25,31.31
08/03/2025 4:30:00,226.40,262.64,134.02,116.99,157.17,105.71,7.90,32.37,31.43
08/03/2025 4:45:00,321.70,333.88,93.49,75.10,111.14,81.49,7.70,31.81,30.88
08/03/2025 5:00:00,317.10,329.54,92.27,65.58,102.46,78.73,7.60,31.25,30.34
08/03/2025 5:15:00,223.80,257.98,127.20,65.78,103.29,80.21,7.60,30.67,29.70
08/03/2025 5:30:00,341.20,355.02,99.40,553.06,582.86,182,7.40,31.48,30.56
08/03/2025 5:45:00,345.90,362.64,113.23,175.78,237.31,159.61,7.50,31.12,30.21
08/03/2025 6:00:00,254.60,295.55,150.82,174.08,239.62,163.77,7.60,31.21,30.30
08/03/2025 6:15:00,354.00,371.13,115.88,176.75,241.67,165.17,7.50,31.63,30.71
08/03/2025 6:30:00,345.20,363.11,113.38,174.61,238.73,163.16,7.40,31.02,30.11
08/03/2025 6:45:00,254.30,295.25,150.67,543.72,566.14,158.52,7.60,31.46,30.54
08/03/2025 7:00:00,348.00,365.21,114.04,184.67,252.74,172.74,7.40,30.78,29.88
08/03/2025 7:15:00,343.80,360.64,112.61,221.37,302.11,206.48,7.30,30.36,29.48
08/03/2025 7:30:00,253.20,293.41,149.73,221.76,302.64,206.84,7.50,30.39,29.43
08/03/2025 7:45:00,344.70,361.21,112.79,216.98,297.24,203.15,7.40,30.43,29.54
08/03/2025 8:00:00,348.10,366.35,114.39,253.80,330.08,210.6,7.50,31.38,30.46
08/03/2025 8:15:00,251.40,300.22,162.89,251.71,330.74,214.96,7.70,31.09,30.10
08/03/2025 8:30:00,248.70,294.34,159.70,252.92,328.01,209.29,7.70,30.83,29.85
08/03/2025 8:45:00,345.30,365.64,124.75,252.37,327.99,209.27,7.50,30.77,29.87
08/03/2025 9:00:00,246.60,287.08,146.50,254.79,329.98,210.54,7.60,30.42,29.45
08/03/2025 9:15:00,244.60,286.73,151.04,256.54,332.94,212.43,7.60,30.63,29.66
08/03/2025 9:30:00,336.70,351.71,98.48,260.06,337.05,215.05,7.50,30.87,29.97
08/03/2025 9:45:00,242.80,283.11,144.47,256.65,333.32,212.67,7.60,30.65,29.67
08/03/2025 10:00:00,240.20,282.41,148.77,249.74,329.52,214.16,7.60,30.65,29.67
08/03/2025 10:15:00,333.80,349.90,109.26,618.87,658.37,224.62,7.40,31.21,30.30
08/03/2025 10:30:00,330.00,344.96,96.59,257.69,337.92,219.62,7.50,31.01,30.10
08/03/2025 10:45:00,240.20,285.38,154.84,157.42,197.7,118.62,7.90,32.26,31.32
08/03/2025 11:00:00,322.20,336.34,94.17,534.90,551.45,134.06,7.60,32.07,31.13
08/03/2025 11:15:00,316.10,328.40,91.95,159.38,196.54,115.26,7.50,30.97,30.06
08/03/2025 11:30:00,224.40,260.72,133.04,161.45,199.09,116.75,7.70,30.96,29.97
08/03/2025 11:45:00,321.50,334.15,93.56,531.59,549.17,133.51,7.40,31.04,30.13
08/03/2025 12:00:00,314.60,325.71,79.18,169.76,206.12,117.97,7.50,30.28,29.32
08/03/2025 12:15:00,224.10,259.45,132.40,156.43,192.21,112.72,7.60,30.28,29.32
08/03/2025 12:30:00,321.70,332.82,80.91,156.43,190.76,109.19,7.50,30.24,29.28
08/03/2025 12:45:00,334.80,349.37,97.82,764.01,849.59,370.33,7.30,30.73,29.83
08/03/2025 13:00:00,332.30,345.95,96.87,392.63,530.81,357.03,7.40,30.51,29.62
08/03/2025 13:15:00,240.90,281.58,143.69,389.19,532.91,364.21,7.60,30.93,29.95
08/03/2025 13:30:00,337.80,351.06,98.30,391.21,536.13,366.42,7.50,31.14,30.23
08/03/2025 13:45:00,333.70,347.24,97.23,379.22,526.01,365.04,7.50,30.91,30.01
08/03/2025 14:00:00,240.00,278.79,142.26,379.72,528.31,366.63,7.50,30.82,29.92
08/03/2025 14:15:00,337.90,350.21,98.06,383.32,524.64,358.56,56.30,95.37,77.00
08/03/2025 14:30:00,335.00,347.69,97.35,384.86,534.76,371.11,55.90,97.40,80.03
08/03/2025 14:45:00,240.50,279.19,142.47,328.46,437.72,289.52,56.00,95.78,78.03
08/03/2025 15:00:00,340.10,352.74,98.77,301.06,412.19,281.71,55.90,95.70,77.96
08/03/2025 15:15:00,332.60,344.80,96.54,292.43,411.42,289.72,55.80,95.76,78.01
08/03/2025 15:30:00,241.00,280.31,143.04,295.15,409.7,284.32,55.80,95.20,76.86
08/03/2025 15:45:00,339.50,351.28,85.40,347.16,496.62,354.66,55.70,94.99,76.70
08/03/2025 16:00:00,335.30,346.94,84.34,296.17,411.34,285.46,55.60,95.03,76.73
08/03/2025 16:15:00,240.90,278.59,142.16,293.24,407.97,283.12,55.80,95.11,76.80
08/03/2025 16:30:00,239.40,276.52,136.34,347.76,497.03,354.95,55.90,94.88,76.61
08/03/2025 16:45:00,337.10,349.21,84.90,293.10,407.55,282.83,55.70,95.61,77.89
08/03/2025 17:00:00,243.80,283.56,144.70,672.05,730.72,286.38,55.60,95.28,77.62
08/03/2025 17:15:00,241.70,279.97,142.87,345.76,493.02,352.09,55.70,94.23,76.08
08/03/2025 17:30:00,337.90,349.13,84.88,346.19,494.09,352.85,55.50,94.03,75.92
08/03/2025 17:45:00,242.00,281.32,143.56,359.28,513.26,366.54,55.60,95.46,77.76
08/03/2025 18:00:00,242.70,282.12,143.96,353.82,505.45,360.96,55.70,95.34,77.66
08/03/2025 18:15:00,338.10,350.59,98.17,350.51,508.44,368.01,55.50,95.88,78.11
08/03/2025 18:30:00,241.40,281.10,143.44,295.47,416.85,293.55,55.60,95.69,77.95
08/03/2025 18:45:00,240.40,280.32,143.05,296.11,416.6,293.37,55.70,96.13,78.31
08/03/2025 19:00:00,338.10,351.35,98.38,344.75,508.14,372.58,55.50,95.90,78.12
08/03/2025 19:15:00,241.70,281.83,143.82,342.04,503.7,369.32,55.60,95.48,77.78
08/03/2025 19:30:00,241.20,282.23,148.67,346.08,516.54,383.46,55.60,95.99,78.19
08/03/2025 19:45:00,336.30,348.90,97.69,352.01,518.82,380.4,55.50,95.77,78.02
08/03/2025 20:00:00,242.00,284.50,149.87,296.68,424.29,303,55.60,95.48,77.78
08/03/2025 20:15:00,239.80,283.17,149.17,297.58,430.81,311.83,55.60,96.14,78.32
08/03/2025 20:30:00,337.30,354.12,110.57,299.94,433.78,313.97,55.50,96.58,79.35
08/03/2025 20:45:00,241.00,289.94,161.72,714.49,821.71,405.15,55.40,96.87,79.59
08/03/2025 21:00:00,240.20,288.49,160.91,367.43,557.63,418.93,55.40,96.43,79.23
08/03/2025 21:15:00,337.60,354.65,110.74,366.76,546.71,405.86,55.30,96.39,79.20
08/03/2025 21:30:00,333.50,352.51,110.07,372.03,555.03,412.04,55.40,97.02,79.72
08/03/2025 21:45:00,241.60,293.09,167.76,370.96,561.6,421.91,55.50,98.24,81.39
08/03/2025 22:00:00,338.60,356.90,111.44,370.39,560.73,421.26,55.40,97.61,80.20
08/03/2025 22:15:00,334.70,354.34,120.89,372.88,565.91,425.14,55.40,98.33,81.46
08/03/2025 22:30:00,239.70,278.66,142.20,314.97,426.31,286.74,55.50,90.41,71.64
08/03/2025 22:45:00,321.30,335.08,93.82,577.92,607.43,189.67,7.40,31.62,30.77
08/03/2025 23:00:00,314.10,327.92,91.82,623.16,662.94,226.18,7.40,31.63,30.78
08/03/2025 23:15:00,224.90,260.83,133.10,573.08,603.47,188.43,7.50,31.60,30.68
08/03/2025 23:30:00,322.80,336.45,94.21,212.14,279.36,181.57,7.50,31.37,30.46
08/03/2025 23:45:00,316.60,330.12,92.43,196.67,258.08,167.73,7.50,31.41,30.50
09/03/2025 0:00:00,225.70,261.29,133.33,227.27,306.44,206.11,7.70,31.67,30.75
09/03/2025 0:15:00,323.00,336.04,94.09,220.59,299.01,201.11,7.50,31.70,30.77
09/03/2025 0:30:00,316.80,330.07,92.42,220.78,298.58,200.83,7.50,31.73,30.80
09/03/2025 0:45:00,225.90,261.63,133.51,167.59,220.05,143.02,7.70,31.73,30.80
09/03/2025 1:00:00,324.00,337.10,94.39,172.05,228.48,151.13,7.60,31.70,30.77
09/03/2025 1:15:00,317.60,331.36,92.78,170.63,227.96,150.78,7.50,31.73,30.80
09/03/2025 1:30:00,225.30,261.06,133.22,584.63,623.09,212.58,7.60,31.71,30.79
09/03/2025 1:45:00,322.40,336.34,94.17,528.08,551.23,154.34,7.40,31.70,30.85
09/03/2025 2:00:00,317.20,331.49,92.82,165.02,220.49,145.84,7.50,31.41,30.50
09/03/2025 2:15:00,225.30,261.86,133.63,171.68,230.04,152.16,7.70,31.39,30.39
09/03/2025 2:30:00,322.90,336.90,94.33,220.47,302.7,206.88,7.50,31.37,30.46
09/03/2025 2:45:00,316.90,330.89,92.65,166.52,222.26,147.01,7.50,31.39,30.47
09/03/2025 3:00:00,225.20,261.18,133.28,167.08,219.15,142.43,7.70,31.37,30.38
09/03/2025 3:15:00,323.50,337.36,94.46,215.37,296.17,202.41,7.50,31.37,30.46
09/03/2025 3:30:00,317.70,331.10,92.71,171.98,228.15,150.91,7.60,31.64,30.72
09/03/2025 3:45:00,225.60,261.52,133.45,170.78,228.39,151.07,7.80,31.75,30.75
09/03/2025 4:00:00,325.40,338.69,94.83,533.98,556.92,155.94,7.50,32.15,31.29
09/03/2025 4:15:00,319.50,332.87,93.20,216.31,295.39,201.89,7.60,32.23,31.29
09/03/2025 4:30:00,226.40,260.60,128.49,170.63,227.27,150.33,7.80,32.00,31.06
09/03/2025 4:45:00,324.20,335.76,81.62,165.60,220.11,145.59,7.60,32.04,31.10
09/03/2025 5:00:00,318.10,329.41,80.08,167.08,220.76,143.47,7.60,31.66,30.73
09/03/2025 5:15:00,226.20,259.34,127.87,232.61,298.68,186.91,7.70,31.71,30.79
09/03/2025 5:30:00,326.10,337.17,81.97,182.46,221.6,126.84,7.60,31.73,30.80
09/03/2025 5:45:00,318.60,329.64,80.14,180.00,223.14,130.86,7.50,31.46,30.54
